account_id,customer_id,branch_id,account_type,opening_date,balance,status,account_age_days
5534,709,131,Loan,2017-07-17,200.06,Closed,3034
5535,3969,65,Credit Card,2016-12-12,10.24,Active,3251
5536,3993,27,Credit Card,2014-10-17,9.0,Suspended,4038
5537,2805,2,Loan,2012-11-04,106.74,Closed,4750
5538,818,192,Credit Card,2017-06-30,37.72,Active,3051
5539,549,65,Loan,2012-10-30,50.97,Closed,4755
5540,2375,158,Loan,2018-02-02,72.24,Suspended,2834
5541,3616,195,Credit Card,2022-04-03,319.15,Closed,1313
5542,3829,63,Savings,2016-09-23,57.63,Closed,3331
5543,1131,31,Savings,2019-12-20,130.61,Active,2148
5544,2491,195,Credit Card,2016-04-21,186.08,Closed,3486
5545,3564,49,Loan,2020-08-27,285.05,Suspended,1897
5546,2572,6,Current,2016-03-09,65.14,Suspended,3529
5547,540,144,Savings,2014-04-24,47.86,Suspended,4214
5548,728,68,Current,2022-11-23,646.37,Closed,1079
5549,848,55,Savings,2015-02-07,43.39,Suspended,3925
5550,1834,178,Loan,2012-12-04,15.29,Active,4720
5551,3745,71,Loan,2012-12-03,133.64,Active,4721
5552,530,121,Savings,2025-04-09,90.56,Active,211
5553,1712,106,Credit Card,2018-10-01,6.84,Suspended,2593
5554,995,93,Loan,2020-11-27,161.22,Suspended,1805
5555,2806,172,Savings,2013-06-05,10.18,Suspended,4537
5556,2247,10,Loan,2012-03-21,57.24,Active,4978
5557,1579,143,Credit Card,2019-03-22,209.69,Suspended,2421
5558,2802,102,Credit Card,2023-09-03,56.17,Closed,795
5559,2213,102,Savings,2019-09-08,400.29,Suspended,2251
5560,3374,57,Savings,2014-01-21,315.84,Active,4307
5561,3701,94,Savings,2020-03-21,167.82,Suspended,2056
5562,3374,193,Current,2015-07-15,191.71,Active,3767
5563,50,150,Savings,2015-12-11,281.63,Active,3618
5564,2650,4,Loan,2020-03-16,32.04,Suspended,2061
5565,3035,196,Loan,2018-07-12,107.52,Suspended,2674
5566,4059,38,Current,2023-06-09,42.97,Closed,881
5567,135,51,Savings,2018-10-29,26.18,Active,2565
5568,866,114,Current,2018-07-19,15.18,Active,2667
5569,3813,26,Savings,2013-04-23,123.02,Suspended,4580
5570,2343,38,Loan,2019-03-14,270.07,Active,2429
5571,1332,186,Savings,2012-02-06,196.38,Closed,5022
5572,3917,168,Loan,2018-10-22,193.2,Suspended,2572
5573,2732,118,Loan,2024-05-20,116.0,Closed,535
5574,3018,185,Current,2025-01-16,279.17,Closed,294
5575,1327,27,Savings,2021-10-17,59.03,Suspended,1481
5576,701,13,Savings,2020-07-08,22.36,Closed,1947
5577,2012,38,Credit Card,2012-12-01,242.28,Closed,4723
5578,242,78,Current,2016-06-25,12.4,Active,3421
5579,2410,105,Savings,2019-07-28,179.18,Closed,2293
5580,2671,39,Current,2021-08-17,61.21,Closed,1542
5581,971,110,Credit Card,2017-01-23,58.71,Suspended,3209
5582,3946,133,Current,2017-05-23,191.18,Suspended,3089
5583,2719,23,Credit Card,2022-02-08,64.68,Closed,1367
5584,213,20,Current,2025-08-30,92.39,Closed,68
5585,3236,119,Loan,2018-06-11,47.94,Closed,2705
5586,1229,38,Loan,2022-06-30,15.78,Closed,1225
5587,2868,25,Savings,2014-07-16,112.11,Closed,4131
5588,1103,84,Credit Card,2014-05-13,86.19,Suspended,4195
5589,1733,92,Savings,2022-04-10,14.4,Active,1306
5590,2045,24,Current,2025-06-12,201.36,Active,147
5591,3132,114,Savings,2020-10-06,75.01,Closed,1857
5592,1185,85,Credit Card,2024-08-07,45.82,Closed,456
5593,1370,4,Loan,2016-02-27,29.46,Active,3540
5594,19,159,Loan,2017-05-23,159.33,Active,3089
5595,2288,21,Current,2021-01-12,95.36,Suspended,1759
5596,3060,54,Loan,2022-02-09,10.96,Closed,1366
5597,77,29,Credit Card,2021-12-26,455.54,Active,1411
5598,2000,16,Loan,2024-04-01,201.07,Closed,584
5599,75,14,Loan,2022-04-20,160.55,Active,1296
5600,2441,109,Credit Card,2015-08-13,76.86,Active,3738
5601,2216,80,Savings,2012-04-20,73.63,Closed,4948
5602,405,8,Savings,2018-01-14,74.73,Active,2853
5603,2988,168,Credit Card,2018-06-20,77.82,Active,2696
5604,2244,12,Current,2025-09-08,147.57,Suspended,59
5605,2937,149,Current,2024-07-10,148.98,Active,484
5606,344,181,Current,2014-12-20,30.55,Closed,3974
5607,2524,152,Loan,2025-04-30,107.78,Suspended,190
5608,467,183,Current,2020-05-29,54.6,Suspended,1987
5609,3386,187,Credit Card,2025-09-03,193.65,Active,64
5610,3360,115,Savings,2024-03-31,46.48,Suspended,585
5611,1907,134,Current,2024-09-18,95.63,Active,414
5612,2962,62,Loan,2013-12-20,63.34,Suspended,4339
5613,890,103,Credit Card,2012-07-06,159.53,Suspended,4871
5614,2664,163,Loan,2012-11-15,11.94,Active,4739
5615,2510,115,Current,2024-09-12,123.53,Suspended,420
5616,1578,102,Loan,2023-09-25,11.05,Active,773
5617,1258,61,Loan,2016-04-10,81.02,Closed,3497
5618,2761,39,Credit Card,2016-01-02,119.27,Active,3596
5619,2095,19,Savings,2019-03-12,96.92,Closed,2431
5620,1424,157,Credit Card,2016-04-20,71.6,Active,3487
5621,3983,99,Credit Card,2020-02-26,200.55,Active,2080
5622,2576,131,Savings,2012-11-15,47.56,Suspended,4739
5623,3404,21,Credit Card,2012-04-05,391.51,Suspended,4963
5624,1499,141,Current,2022-10-07,1349.27,Suspended,1126
5625,264,197,Loan,2022-08-09,121.43,Suspended,1185
5626,1274,62,Savings,2023-03-02,10.33,Active,980
5627,3859,150,Credit Card,2016-03-02,24.85,Active,3536
5628,1489,191,Credit Card,2019-05-08,265.25,Active,2374
5629,1438,190,Credit Card,2018-07-11,88.05,Suspended,2675
5630,1699,166,Credit Card,2022-09-27,270.18,Suspended,1136
5631,2279,182,Loan,2017-04-15,161.23,Suspended,3127
5632,3193,77,Savings,2025-06-14,83.88,Active,145
5633,2538,190,Current,2020-08-18,808.37,Active,1906
5634,870,59,Savings,2019-09-16,511.64,Active,2243
5635,970,65,Current,2018-12-15,101.04,Closed,2518
5636,2385,4,Credit Card,2012-11-11,120.71,Closed,4743
5637,641,28,Current,2018-07-04,109.79,Suspended,2682
5638,676,170,Loan,2020-10-23,22.56,Active,1840
5639,251,20,Loan,2021-09-16,54.36,Active,1512
5640,1188,46,Savings,2016-05-24,328.11,Closed,3453
5641,3165,145,Loan,2018-05-10,40.81,Active,2737
5642,906,193,Savings,2022-06-28,437.92,Active,1227
5643,333,123,Current,2025-04-03,202.53,Active,217
5644,1627,141,Savings,2019-10-08,70.71,Suspended,2221
5645,2590,39,Current,2012-07-10,65.02,Active,4867
5646,3175,144,Credit Card,2016-10-29,61.16,Active,3295
5647,2171,133,Savings,2012-10-15,324.39,Suspended,4770
5648,3447,116,Savings,2019-06-11,243.18,Closed,2340
5649,3710,119,Current,2012-10-27,76.97,Active,4758
5650,2008,184,Credit Card,2018-04-08,69.6,Suspended,2769
5651,119,151,Credit Card,2019-07-20,76.82,Suspended,2301
5652,657,61,Loan,2017-01-25,162.9,Closed,3207
5653,935,162,Credit Card,2021-07-02,13.93,Suspended,1588
5654,581,176,Savings,2024-10-23,19.31,Active,379
5655,3063,150,Savings,2017-12-29,97.98,Active,2869
5656,1915,188,Savings,2012-12-12,128.19,Active,4712
5657,2317,1,Loan,2017-01-14,198.78,Suspended,3218
5658,1748,137,Savings,2016-01-29,98.46,Closed,3569
5659,392,30,Credit Card,2024-11-14,597.85,Suspended,357
5660,2828,126,Credit Card,2018-08-15,356.68,Active,2640
5661,323,148,Loan,2022-11-23,23.49,Closed,1079
5662,3654,32,Loan,2025-09-19,273.45,Active,48
5663,3442,31,Loan,2016-07-07,71.61,Suspended,3409
5664,3174,103,Current,2019-01-09,36.63,Closed,2493
5665,2663,183,Savings,2023-12-17,540.06,Active,690
5666,790,72,Loan,2023-07-30,78.54,Closed,830
5667,2688,85,Loan,2024-06-10,46.21,Active,514
5668,2418,102,Current,2022-05-05,122.68,Suspended,1281
5669,3379,15,Savings,2017-07-25,12.05,Suspended,3026
5670,1129,165,Savings,2019-04-10,36.79,Active,2402
5671,1644,97,Loan,2014-03-21,110.76,Active,4248
5672,2429,140,Current,2017-11-02,69.36,Active,2926
5673,2111,195,Loan,2012-02-23,66.77,Closed,5005
5674,3121,110,Credit Card,2014-07-31,199.52,Closed,4116
5675,1001,53,Loan,2024-07-20,19.55,Suspended,474
5676,3336,42,Savings,2021-04-09,12.78,Closed,1672
5677,3640,170,Current,2023-11-15,185.0,Suspended,722
5678,3030,187,Current,2019-10-18,43.7,Suspended,2211
5679,3641,43,Credit Card,2014-08-03,39.59,Active,4113
5680,3994,179,Savings,2017-07-01,116.59,Closed,3050
5681,2580,8,Credit Card,2014-02-12,54.15,Active,4285
5682,1377,54,Loan,2023-02-03,24.14,Active,1007
5683,2371,148,Current,2018-10-04,28.33,Suspended,2590
5684,813,70,Loan,2024-08-08,41.52,Suspended,455
5685,700,171,Savings,2017-08-27,203.12,Suspended,2993
5686,2955,77,Savings,2017-11-02,55.58,Active,2926
5687,1722,144,Savings,2012-09-25,145.27,Suspended,4790
5688,1240,135,Savings,2014-10-24,154.86,Suspended,4031
5689,3604,178,Credit Card,2020-02-16,35.29,Closed,2090
5690,2880,196,Credit Card,2015-02-25,373.52,Closed,3907
5691,1375,99,Loan,2021-05-10,6.83,Active,1641
5692,1516,32,Loan,2017-03-10,28.61,Active,3163
5693,762,107,Loan,2024-09-18,30.71,Active,414
5694,311,116,Savings,2023-03-20,254.89,Suspended,962
5695,1446,68,Credit Card,2015-04-01,130.21,Active,3872
5696,2583,79,Savings,2023-07-28,248.05,Suspended,832
5697,2510,90,Current,2024-09-15,47.2,Suspended,417
5698,3199,7,Savings,2018-01-09,60.19,Closed,2858
5699,2243,91,Loan,2014-05-12,42.23,Suspended,4196
5700,3527,7,Current,2025-05-29,177.09,Suspended,161
5701,237,88,Savings,2022-03-14,23.19,Suspended,1333
5702,3748,194,Loan,2020-07-06,972.73,Active,1949
5703,255,121,Savings,2013-12-11,29.31,Active,4348
5704,2298,88,Credit Card,2016-03-19,20.64,Suspended,3519
5705,3379,67,Credit Card,2023-11-09,39.48,Closed,728
5706,1461,176,Credit Card,2024-11-06,119.58,Closed,365
5707,3690,40,Credit Card,2013-09-02,39.96,Active,4448
5708,2864,60,Savings,2020-12-08,61.52,Suspended,1794
5709,3139,19,Savings,2016-08-10,141.08,Suspended,3375
5710,1832,97,Loan,2019-04-07,277.71,Closed,2405
5711,1680,9,Loan,2017-08-28,42.12,Active,2992
5712,988,174,Savings,2017-02-04,171.72,Suspended,3197
5713,1733,21,Loan,2014-07-17,61.48,Closed,4130
5714,3403,70,Loan,2017-08-26,168.76,Suspended,2994
5715,2987,159,Loan,2017-02-16,2.67,Active,3185
5716,2311,62,Loan,2013-05-26,11.39,Closed,4547
5717,422,140,Current,2018-05-11,60.73,Suspended,2736
5718,2530,124,Savings,2023-01-29,60.73,Closed,1012
5719,1626,113,Credit Card,2024-08-24,259.01,Closed,439
5720,1807,187,Loan,2020-06-16,157.87,Active,1969
5721,1442,170,Loan,2022-08-22,3.79,Suspended,1172
5722,768,33,Credit Card,2025-01-09,56.41,Closed,301
5723,998,45,Credit Card,2019-10-27,54.88,Active,2202
5724,3994,94,Loan,2024-11-22,10.28,Suspended,349
5725,3130,43,Credit Card,2020-06-11,326.81,Suspended,1974
5726,492,77,Loan,2021-02-26,55.34,Suspended,1714
5727,2178,112,Current,2017-05-05,59.89,Suspended,3107
5728,105,135,Savings,2023-10-14,666.04,Suspended,754
5729,3794,54,Loan,2020-04-11,46.19,Suspended,2035
5730,2084,97,Loan,2021-11-13,274.64,Active,1454
5731,2963,125,Current,2012-11-13,85.29,Active,4741
5732,179,8,Credit Card,2014-01-16,47.74,Closed,4312
5733,1133,19,Savings,2022-12-17,70.55,Closed,1055
5734,2450,16,Loan,2016-11-17,242.56,Suspended,3276
5735,592,139,Savings,2022-03-11,95.7,Suspended,1336
5736,3667,6,Current,2017-11-19,127.74,Suspended,2909
5737,712,26,Loan,2021-04-16,109.81,Suspended,1665
5738,1381,130,Loan,2016-08-17,95.4,Closed,3368
5739,1893,21,Credit Card,2022-05-19,121.54,Closed,1267
5740,3938,161,Savings,2020-12-12,51.5,Suspended,1790
5741,1364,94,Savings,2024-04-09,95.9,Closed,576
5742,1696,140,Current,2021-09-04,47.39,Suspended,1524
5743,1176,122,Savings,2019-10-06,345.9,Closed,2223
5744,2351,157,Loan,2025-03-03,149.85,Closed,248
5745,36,154,Current,2022-06-23,148.94,Closed,1232
5746,3944,126,Current,2017-03-08,154.43,Active,3165
5747,2916,131,Savings,2018-06-07,14.14,Active,2709
5748,521,52,Current,2012-02-19,239.17,Active,5009
5749,1207,171,Loan,2014-08-06,30.95,Active,4110
5750,2638,197,Savings,2022-08-21,65.55,Suspended,1173
5751,2406,199,Savings,2015-03-11,209.21,Suspended,3893
5752,480,192,Current,2023-12-19,184.66,Closed,688
5753,1401,84,Credit Card,2019-06-01,11.81,Suspended,2350
5754,1708,190,Savings,2019-05-24,20.94,Closed,2358
5755,3130,112,Savings,2012-11-30,24.6,Closed,4724
5756,3190,73,Loan,2025-10-17,86.47,Active,20
5757,1221,102,Credit Card,2014-12-02,75.72,Active,3992
5758,972,83,Current,2015-05-07,31.22,Suspended,3836
5759,2204,172,Current,2018-04-17,131.64,Closed,2760
5760,3307,120,Current,2012-12-24,66.39,Closed,4700
5761,3018,162,Loan,2015-10-30,50.36,Closed,3660
5762,2261,55,Loan,2015-05-19,379.09,Closed,3824
5763,1036,16,Current,2024-12-20,44.98,Active,321
5764,4060,83,Loan,2014-11-22,20.61,Closed,4002
5765,1666,165,Loan,2015-05-24,116.98,Suspended,3819
5766,3306,33,Credit Card,2022-05-07,31.51,Suspended,1279
5767,2087,7,Current,2021-02-25,52.24,Suspended,1715
5768,2422,100,Loan,2012-10-15,95.43,Active,4770
5769,2873,174,Credit Card,2024-02-15,175.51,Suspended,630
5770,868,53,Loan,2014-02-06,11.11,Closed,4291
5771,3362,1,Savings,2022-10-09,158.61,Active,1124
5772,2473,139,Current,2018-06-09,15.22,Closed,2707
5773,671,124,Credit Card,2021-05-14,39.84,Active,1637
5774,1303,161,Credit Card,2025-08-04,43.26,Closed,94
5775,3648,160,Savings,2013-04-21,26.16,Suspended,4582
5776,101,116,Current,2015-04-27,91.06,Active,3846
5777,1695,190,Savings,2021-02-03,109.68,Suspended,1737
5778,1887,193,Loan,2018-07-11,114.22,Closed,2675
5779,3673,17,Credit Card,2023-04-27,236.06,Closed,924
5780,1737,55,Current,2020-09-05,106.76,Closed,1888
5781,3378,181,Loan,2015-08-27,17.28,Suspended,3724
5782,371,72,Loan,2024-12-04,130.18,Suspended,337
5783,3948,162,Savings,2021-11-15,52.92,Suspended,1452
5784,740,78,Loan,2019-04-17,95.31,Active,2395
5785,3124,74,Credit Card,2013-02-26,216.74,Closed,4636
5786,358,157,Loan,2017-10-20,109.01,Closed,2939
5787,285,26,Credit Card,2015-09-16,26.86,Suspended,3704
5788,1391,90,Credit Card,2024-07-20,61.76,Closed,474
5789,3688,5,Savings,2019-10-20,43.11,Closed,2209
5790,2,59,Current,2014-09-27,86.91,Active,4058
5791,2475,148,Credit Card,2019-10-28,352.94,Active,2201
5792,2152,103,Credit Card,2014-10-03,486.7,Closed,4052
5793,1228,186,Credit Card,2021-07-13,58.48,Suspended,1577
5794,1733,63,Current,2014-03-20,78.74,Suspended,4249
5795,1744,21,Current,2024-03-05,42.61,Active,611
5796,671,90,Loan,2014-01-18,29.36,Closed,4310
5797,3318,89,Credit Card,2015-05-10,93.34,Active,3833
5798,1782,83,Savings,2024-08-11,393.79,Active,452
5799,2614,26,Credit Card,2019-04-19,87.68,Active,2393
5800,1223,34,Current,2018-12-20,444.33,Closed,2513
5801,1246,53,Loan,2020-12-02,129.86,Active,1800
5802,640,166,Loan,2014-05-20,31.27,Closed,4188
5803,2244,112,Loan,2012-11-30,22.14,Active,4724
5804,3107,100,Loan,2013-11-30,141.96,Closed,4359
5805,2777,43,Savings,2017-03-29,202.17,Closed,3144
5806,1310,191,Loan,2015-06-26,137.54,Suspended,3786
5807,891,193,Savings,2013-07-27,41.67,Suspended,4485
5808,669,128,Loan,2025-03-07,47.51,Suspended,244
5809,480,72,Loan,2023-01-16,249.49,Active,1025
5810,2274,176,Savings,2023-03-18,72.43,Active,964
5811,2845,182,Loan,2022-12-14,78.68,Closed,1058
5812,1816,25,Savings,2024-08-05,327.52,Closed,458
5813,1930,200,Loan,2022-08-15,114.14,Suspended,1179
5814,2056,144,Current,2021-09-29,89.0,Active,1499
5815,1902,6,Savings,2024-10-25,166.33,Closed,377
5816,1611,42,Credit Card,2019-12-11,54.21,Closed,2157
5817,3620,140,Loan,2022-11-07,17.02,Suspended,1095
5818,238,61,Loan,2019-07-19,179.78,Suspended,2302
5819,1099,31,Current,2018-06-09,155.6,Active,2707
5820,551,172,Savings,2016-10-30,101.98,Closed,3294
5821,2656,106,Credit Card,2013-05-05,13.16,Suspended,4568
5822,1617,166,Credit Card,2023-12-23,65.59,Active,684
5823,2076,35,Credit Card,2018-03-01,125.22,Active,2807
5824,3714,179,Savings,2019-08-25,67.32,Suspended,2265
5825,607,43,Current,2023-02-14,91.32,Active,996
5826,1221,194,Savings,2018-05-01,225.42,Suspended,2746
5827,2570,141,Savings,2016-05-31,9.18,Closed,3446
5828,2720,124,Credit Card,2014-05-24,76.05,Active,4184
5829,2932,132,Savings,2014-05-26,120.86,Active,4182
5830,3860,26,Loan,2012-08-08,236.75,Active,4838
5831,692,46,Savings,2022-10-13,192.23,Suspended,1120
5832,482,197,Current,2014-02-05,144.38,Closed,4292
5833,2536,22,Savings,2024-02-07,186.32,Active,638
5834,2501,141,Loan,2012-02-12,515.34,Suspended,5016
5835,819,115,Current,2022-12-06,379.81,Active,1066
5836,2009,96,Savings,2019-06-09,31.78,Closed,2342
5837,2542,196,Current,2017-12-11,43.43,Active,2887
5838,2520,163,Current,2024-10-25,23.84,Active,377
5839,2301,29,Loan,2024-07-22,86.08,Active,472
5840,4020,19,Credit Card,2019-11-11,286.95,Active,2187
5841,1971,6,Credit Card,2023-02-14,24.89,Active,996
5842,3773,187,Loan,2022-07-04,37.29,Suspended,1221
5843,444,174,Current,2014-01-08,123.23,Active,4320
5844,2124,30,Credit Card,2018-06-04,91.16,Closed,2712
5845,505,94,Loan,2013-11-23,82.27,Closed,4366
5846,2544,69,Current,2021-05-26,18.75,Active,1625
5847,3793,11,Current,2016-01-30,41.46,Active,3568
5848,2346,141,Current,2013-03-15,78.25,Suspended,4619
5849,2959,62,Savings,2012-07-25,113.01,Active,4852
5850,3286,123,Loan,2013-06-17,59.07,Active,4525
5851,3639,134,Loan,2025-01-06,12.42,Suspended,304
5852,1739,164,Credit Card,2015-05-20,34.86,Suspended,3823
5853,3811,81,Loan,2018-10-16,25.18,Suspended,2578
5854,229,79,Savings,2018-03-20,471.63,Active,2788
5855,2552,13,Current,2018-05-18,109.11,Closed,2729
5856,3425,42,Credit Card,2017-11-08,322.27,Suspended,2920
5857,2089,34,Current,2020-10-04,11.71,Suspended,1859
5858,3654,103,Loan,2012-06-08,13.95,Active,4899
5859,2717,4,Loan,2019-12-26,57.84,Closed,2142
5860,1163,143,Credit Card,2025-02-27,534.45,Closed,252
5861,339,62,Current,2021-02-16,35.53,Active,1724
5862,1222,82,Current,2025-04-16,178.15,Active,204
5863,757,48,Credit Card,2017-03-08,122.16,Suspended,3165
5864,3788,188,Savings,2024-12-17,156.83,Closed,324
5865,2554,112,Loan,2017-06-02,46.47,Closed,3079
5866,4009,189,Savings,2022-01-01,171.41,Closed,1405
5867,1947,193,Savings,2024-06-22,427.11,Suspended,502
5868,4047,166,Credit Card,2024-04-08,36.92,Active,577
5869,3194,123,Loan,2022-08-22,119.16,Closed,1172
5870,3348,169,Savings,2013-08-20,25.41,Suspended,4461
5871,198,186,Current,2014-10-27,184.56,Closed,4028
5872,2093,40,Savings,2020-04-27,37.35,Closed,2019
5873,1709,38,Credit Card,2025-03-18,611.6,Suspended,233
5874,2446,185,Current,2014-06-05,22.81,Suspended,4172
5875,2564,83,Current,2017-07-17,29.02,Closed,3034
5876,2683,82,Savings,2025-01-03,38.08,Closed,307
5877,2775,7,Savings,2012-07-09,116.1,Suspended,4868
5878,209,154,Credit Card,2018-06-02,133.1,Suspended,2714
5879,2907,162,Savings,2022-05-24,15.07,Active,1262
5880,700,191,Loan,2012-05-11,23.85,Closed,4927
5881,3861,170,Savings,2021-06-16,36.34,Suspended,1604
5882,2078,104,Loan,2016-01-29,472.81,Active,3569
5883,230,20,Current,2022-10-10,87.85,Active,1123
5884,264,150,Current,2024-03-28,19.27,Active,588
5885,2264,172,Current,2021-12-12,157.58,Suspended,1425
5886,1059,73,Loan,2012-08-03,106.96,Active,4843
5887,2670,1,Savings,2016-10-21,56.09,Suspended,3303
5888,2484,61,Current,2017-02-15,510.55,Suspended,3186
5889,1317,34,Current,2015-10-10,98.13,Active,3680
5890,319,70,Loan,2022-02-26,88.96,Suspended,1349
5891,2634,150,Loan,2019-09-07,19.96,Closed,2252
5892,292,75,Current,2015-08-25,9.3,Active,3726
5893,2164,33,Savings,2019-10-27,48.48,Closed,2202
5894,526,13,Savings,2021-10-10,95.71,Closed,1488
5895,2996,199,Credit Card,2019-06-21,40.52,Closed,2330
5896,1171,14,Savings,2022-02-03,91.73,Closed,1372
5897,487,25,Savings,2013-12-01,23.09,Closed,4358
5898,3723,43,Credit Card,2022-07-07,18.27,Suspended,1218
5899,3425,125,Savings,2023-10-22,508.96,Closed,746
5900,2057,138,Current,2020-06-04,73.02,Closed,1981
5901,1430,64,Current,2021-05-17,67.96,Active,1634
5902,2867,174,Credit Card,2016-06-05,212.15,Active,3441
5903,3407,165,Savings,2013-05-28,69.03,Closed,4545
5904,144,85,Loan,2013-05-05,58.11,Active,4568
5905,1149,90,Credit Card,2012-10-28,51.37,Closed,4757
5906,423,18,Loan,2014-06-12,78.53,Suspended,4165
5907,2570,188,Current,2025-10-04,140.4,Closed,33
5908,9,185,Savings,2017-07-11,13.44,Suspended,3040
5909,3066,2,Savings,2022-12-15,98.2,Active,1057
5910,3348,72,Loan,2015-01-24,226.31,Closed,3939
5911,560,109,Loan,2019-04-22,37.6,Suspended,2390
5912,195,110,Credit Card,2015-05-06,54.98,Closed,3837
5913,442,31,Current,2020-12-07,11.85,Suspended,1795
5914,2084,131,Credit Card,2022-02-18,79.02,Active,1357
5915,392,168,Loan,2021-05-07,108.08,Suspended,1644
5916,3182,138,Savings,2014-05-23,281.48,Suspended,4185
5917,3768,153,Savings,2018-05-04,17.5,Closed,2743
5918,2104,59,Savings,2017-08-02,37.98,Active,3018
5919,363,78,Savings,2013-10-03,78.74,Active,4417
5920,2567,51,Loan,2024-03-31,89.44,Active,585
5921,3946,190,Loan,2021-07-26,144.88,Active,1564
5922,1656,172,Credit Card,2016-07-03,411.42,Closed,3413
5923,1324,109,Loan,2018-07-09,81.74,Suspended,2677
