account_id,customer_id,branch_id,account_type,opening_date,balance,status
5986,2520,56,Current,"Apr 05, 2018",65.2,Closed
5987,2384,141,Savings,15-03-2025,215.29,Suspended
5988,2675,82,Savings,16-02-2012,81.86,Suspended
5989,824,80,Cerdit Card,22-07-2013,129.61,Suspended
5990,355,32,Creidt Card,05-03-2020,125.19,Suspended
5991,4009,126,Loan,25-11-2019,140.33,Active
5992,1480,124,Loan,30-06-2025,29.75,Active
5993,3137,70,Loan,01-08-2016,26.01,Suspended
5994,2359,14,Savings,"Aug 24, 2016",115.99,Closed
5995,501,49,Savings,24-03-2019,85.87,Active
5996,1819,124,Credit Card,18-09-2015,141.85,Suspended
5997,2202,5,Savings,14-03-2012,177.17,Active
5998,1033,147,rCedit Card,"Apr 05, 2023",57.93,Active
5999,3341,2,Savings,"Jul 26, 2020",260.26,Closed
6000,1665,31,Loan,07-01-2013,84.21,Suspended
6001,1282,20,Current,14-05-2021,124.88,Active
6002,3956,143,Credit Card,18-01-2019,66.41,Active
6003,3179,55,Loan,15-12-2021,87.27,Suspended
6004,2767,109,Current,14-09-2012,86.43,Suspended
6005,2206,54,Credit Card,10-06-2013,429.32,Closed
6006,973,135,Savings,20-12-2022,260.08,Suspended
6007,2479,194,Credit Card,13-04-2023,25.76,Suspended
6008,3639,112,Savings,11-08-2012,76.57,Active
6009,3780,193,Loan,30-01-2012,115.68,Suspended
6010,3140,170,Crdeit Card,02-05-2024,56.27,Active
6011,1818,161,Current,17-12-2023,130.72,Active
6012,2000,84,Loan,30-10-2013,283.89,Suspended
6013,1661,187,Credit Card,04-08-2017,54.79,Active
6014,2230,25,Loan,08-07-2015,48.19,Suspended
6015,3468,136,Credit Card,20-12-2015,93.5,Closed
6016,3071,1,Current,15-05-2017,30.91,Active
6017,1731,188,Credit Card,10-03-2013,78.42,Active
6018,1702,27,Savings,21-10-2014,85.45,Active
6019,500,59,Credit Card,31-05-2012,65.19,Suspended
6020,1315,37,Current,16-09-2020,81.14,Active
6021,2590,54,Loan,09-07-2020,26.01,Active
6022,3738,68,Credit Card,09-12-2016,66.22,Closed
6023,3011,20,Savings,18-10-2014,21.85,Suspended
6024,2099,75,Loan,06-12-2021,347.21,Active
6025,2885,60,Savings,03-08-2015,33.16,Closed 
6026,905,132,Loan,31-12-2024,16.95,Suspended
6027,3386,83,Current,09-05-2016,54.32,Closed
6028,1303,107,Savings,12-11-2016,477.01,Suspended
6029,382,154,Current,17-08-2012,149.46,suspended
6030,815,178,Savings,27-10-2013,181.57,Closed
6031,847,26,Current,03-11-2014,71.72,Active
6032,3570,69,Credit Card,07-01-2019,34.3,Closed
6033,1916,161,Loan,10-11-2017,34.43,Closed
6034,3515,44,Loan,20-12-2018,481.31,Suspended
6035,1413,164,Savings,05-05-2019,238.34,Active
6036,971,149,Current,03-06-2016,750.74,Suspended
6037,148,165,Current,12-06-2021,6.78,Closed
6038,491,148,uCrrent,31-12-2019,3.31,Suspended
6039,2414,59,Current,25-07-2025,53.73,Active
6040,2711,73,Loan,17-10-2018,17.2,Active
6041,1835,55,Current,12-03-2012,90.82,Active
6042,3610,16,Current,25-06-2023,97.39,Suspended
6043,1109,67,Savings,14-05-2022,50.71,Closed
6044,1159,159,Current,09-05-2012,298.42,Closed
6045,335,93,Savings,20-07-2018,73.64,Closed
6046,1743,200,Current,11-09-2013,169.78,Active
6047,2112,146,Credit Card,10-12-2023,92.13,Active
6048,604,54,Current,18-05-2022,20.42,Active
6049,1469,15,Current,30-05-2014,171.54,Closed
6050,2294,168,Savings,08-04-2023,14.21,Active
6051,2757,144,Loan,10-09-2015,48.47,Closed
6052,998,76,Current,04-03-2023,115,Active 
6053,1847,94,Currnet,05-03-2019,204.69,Active
6054,2358,18,Loan,25-11-2020,205.01,Closed
6055,1185,196,Savings,08-05-2022,164.69,Closed
6056,4036,85,Credit Card,20-01-2017,8.7,Suspended
6057,3144,78,Current,28-01-2017,156.31,Active
6058,3745,95,Credit Card,19-06-2023,78.79,Active
6059,3965,92,Savings,25-03-2025,128.71,Active
6060,1905,24,Current,21-07-2018,33.99,active
6061,1080,165,Current,18-12-2019,99.87,Active
6062,1343,172,Current,13-06-2021,132.39,Active
6063,3400,187,Savnigs,29-10-2015,71.78,Closed
6064,682,187,Savings,17-03-2015,265.02,Closed
6065,3288,85,Current,08-08-2023,21.88,SUSPENDED
6066,2545,31,Loan,17-12-2019,87.93,Suspended
6067,419,11,Credit Card,06-04-2025,111.25,Suspended
6068,2502,65,Savings,11-01-2021,453.53,Closed
6069,3309,88,Current,21-06-2025,19.09,Closed
6070,3576,11,Savings,02-11-2017,77.32,Closed
6071,2478,106,Crurent,20-02-2017,59.07,Active
6072,2789,10,Savings,03-09-2021,-42.98,Suspended
6073,2162,85,Loan,30-09-2025,82.43,Active
6074,3139,90,Current,18-06-2019,37.42,Closed
6075,3079,2,Loan,09-10-2018,162.01,Closed
6076,2031,120,Loan,12-07-2023,224.91,Suspended
6077,907,162,Credit Card,06-11-2024,407.84,Suspended
6078,483,149,Credit Card,"Jun 20, 2024",70.12,Suspended
6079,2732,32,Credit Card,05-12-2020,25.58,Closed
6080,2282,165,Savings,22-01-2014,-34.96,Closed
6081,2571,78,Savings,19-03-2018,44.96,Suspended
6082,3106,170,Savings,03-08-2019,49.72,Closed
6083,1095,63,Savings,10-04-2014,52.22,Active
6084,2615,113,Current,24-09-2018,120.79,Suspended
6085,2998,60,Loan,"Nov 13, 2020",99.53,Closed
6086,1964,136,Loan,15-01-2022,49.33,Active
6087,2010,62,Credit Card,"Apr 17, 2020",98,Active
6088,2008,107,Credi tCard,19-12-2024,85.01,Closed
6089,837,88,Credit Card,31-01-2024,62.9,Suspended
6090,2742,87,aSvings,23-02-2015,71.93,Closed
6091,158,100,Savings,18-08-2018,262.14,Suspended
6092,3592,183,Credit Card,17-09-2020,37.58,Active
6093,3609,98,Current,29-08-2021,79.23,Closed
6094,3676,39,Loan,11-01-2021,167.96,Active
6095,593,192,Current,23-02-2022,-29.33,Active
6096,2356,76,Savings,08-02-2012,97.29,Active
6097,2127,56,oLan,30-04-2024,23.86,Active
6098,2569,27,Saivngs,01-06-2017,94.63,Suspended
6099,2155,58,Loan,20-05-2015,26.63,Suspended
6100,2981,1,Current,23-12-2014,107.53,Closed
6101,942,147,Loan,29-01-2019,87.42,Closed
6102,1806,5,Credit Card,07-10-2014,336.23,Suspended
6103,1203,22,Credit Card,02-05-2024,88.2,Suspended
6104,2408,196,Savings,03-11-2020,29.1,Active
6105,1988,168,Loan,30-10-2018,53.67,Suspended
6106,204,61,Loan,13-01-2022,56.81,Active
6107,144,83,Savings,"Jun 04, 2019",51.06,Closed
6108,2085,19,Current,22-08-2023,94.49,Active
6109,2918,194,Loan,"Aug 27, 2025",48.05,Closed
6110,1364,107,Savings,08-05-2016,79.31,Closed
6111,1193,163,Loan,15-04-2022,56.81,Active
6112,1195,167,Credit Card,20-08-2015,14.19,Closed
6113,3602,106,Loan,21-07-2019,20.67,Active
6114,3304,86,Credit Card,12-03-2023,103.57,Active
6115,989,86,Current,08-02-2023,28.62,Suspended
6116,1884,101,Savings,25-05-2013,205.24,Suspended
6117,2047,33,Savings,01-03-2025,11.72,Closed
6118,391,154,Current,01-05-2024,75.22,Suspended
6119,3462,113,Savings,19-12-2018,310.32,Active
6120,627,61,Current,29-03-2016,48.52,Closed
6121,3212,173,Savings,"Jan 03, 2018",178.22,Closed
6122,2570,142,Loan,27-07-2017,46.46,Closed
6123,2409,16,Credit Card,14-12-2014,6.42,Suspended
6124,2681,28,Current,13-02-2025,71.74,Active
6125,3356,73,Loan,"Sep 30, 2012",121.16,Suspended
6126,3620,93,Loan,07-04-2025,64.08,Closed
6127,1612,194,Current,13-05-2014,-131.53,Suspended
6128,2412,4,Savings,08-01-2013,34.62,Active
6129,3823,112,Current,28-05-2019,88.04,Closed
6130,1329,7,Current,26-02-2016,53.02,Active
6131,1159,72,Savings,"Feb 28, 2014",104.06,Active
6132,2549,94,Savings,18-08-2013,83.77,Active
6133,1371,134,Credit Card,26-04-2023,25.52,Suspended
6134,3053,140,Current,13-03-2017,48.02,Closed
6135,4020,150,Current,07-07-2024,141.25,Closed
6136,2771,96,Credit Card,26-11-2022,151.96,Active
6137,2131,104,Loan,05-07-2012,22.48,Suspended
6138,3795,116,Credit Card,21-09-2017,133.36,Suspended
6139,2051,173,uCrrent,17-05-2022,45.88,Active
6140,3971,175,Credit Card,08-01-2013,140.63,Suspended
6141,3348,30,Credit Card,10-11-2015,44.12,Suspended
6142,3810,90,Current,26-02-2014,35.47,active
6143,89,119,Current,"Mar 05, 2016",150.82,Closed
6144,1422,163,Credit Card,02-11-2023,52.54,Closed
6145,1469,179,Current,17-07-2024,102.54,Active
6146,2341,106,Credit Card,22-11-2013,36.44,Closed
6147,1398,61,Credit Card,02-02-2019,80.07,Closed
6148,2375,173,Current,09-05-2012,108.39,Active
6149,3076,102,Current,03-05-2023,209.08,Suspended
6150,76,124,Loan,05-04-2017,164.27,Closed
6151,649,166,Loan,03-02-2014,7.94,Suspended
6152,1714,99,Credit Card,13-05-2014,83.02,Suspended
6153,598,79,Loan,05-08-2015,23.53,Suspended
6154,2042,85,Credit Card,28-12-2023,520.92,Closed
6155,2095,192,Loan,26-09-2025,169.65,Active
6156,135,53,Current,24-02-2022,70.4,Suspended
6157,599,180,Current,27-12-2018,49.36,Active
6158,1273,109,Credit Card,06-10-2020,30.42,Closed
6159,805,186,Credit Card,29-12-2013,32.6,Active
6160,2107,99,Savings,"Apr 01, 2012",43.7,Active
6161,2468,48,Savings,12-05-2023,102.43,Suspended
6162,2844,107,Savings,02-10-2013,112.86,Suspended
6163,1210,156,Loan,27-02-2019,110.85,Active
6164,2086,85,Current,19-04-2014,157.08,Suspended
6165,1807,93,Loan,15-10-2013,15.1,Closed
6166,2334,3,Savings,28-09-2025,106.44,Closed
6167,3813,29,Lona,13-01-2015,272.16,Active
6168,3323,171,Credit Card,13-09-2016,274.05,Active
6169,2016,173,Current,"Jun 30, 2013",100.2,Closed
6170,2008,15,Credit Card,13-04-2018,75.77,Active
6171,134,163,Credit Card,08-04-2020,77.3,Active
6172,3246,171,Current,28-05-2021,79.14,Suspended
6173,844,26,Saivngs,04-10-2022,110.71,Closed
6174,1742,142,Loan,26-10-2016,17.46,Active
6175,1087,28,Currnet,11-10-2013,59.11,Suspended
6176,195,112,Loan,24-02-2022,32.85,Closed
6177,143,109,Credit Card,09-03-2024,73.42,Closed
6178,2071,168,Savings,24-02-2013,100.04,Closed
6179,2101,137,Credit Card,17-12-2023,303.72,Active
6180,427,72,Loan,"Jan 08, 2023",92.84,Active
6181,2027,191,Current,10-02-2020,183.85,Closed
6182,1706,185,Savings,30-11-2013,284.14,Suspended
6183,2863,184,Loan,19-05-2014,394.12,Suspended
6184,204,22,Current,22-03-2017,23.5,Closed
6185,174,123,Savings,24-12-2020,47.09,Active
6186,2258,73,Credit Card,16-09-2015,132.47,Active
6187,3841,28,Current,14-02-2013,15.29,Active
6188,4041,129,Current,21-09-2014,73.12,Suspended
6189,3848,135,Saivngs,13-11-2020,152.47,Closed
6190,361,151,Loan,22-04-2013,142.82,Active
6191,3139,38,Crurent,23-06-2025,31.47,Suspended
6192,2502,145,Savings,14-03-2022,66.37,Active
6193,265,85,Savigns,31-07-2012,22.19,Suspended
6194,2131,185,Loan,22-03-2019,42.23,Closed
6195,2774,143,Savings,25-11-2012,95.02,Closed
6196,1167,92,Credit Card,08-10-2023,75.63,Suspended
6197,3639,46,Credit Card,20-09-2018,33.96,Closed
6198,3821,73,Loan,27-04-2019,93.14,Suspended
6199,533,107,Loan,15-11-2022,139.84,Suspended
6200,2461,83,Credit Card,01-11-2012,42.1,Closed
6201,2678,74,Credit Card,27-01-2019,123.75,Suspended
6202,846,73,Savings,18-09-2018,114.35,Suspended
6203,3425,89,Loan,01-05-2024,133.18,Active
6204,1888,159,Current,22-07-2020,69.53,Active
6205,2534,147,Loan,15-07-2021,9.06,Suspended
6206,172,79,Credit Card,14-06-2014,435.73,Closed
6207,1456,171,Credit Card,12-06-2019,206.61,Closed
6208,504,17,Loan,16-11-2018,566.63,Suspended
6209,3186,178,Credit Card,21-04-2014,56.53,Active
6210,1377,46,Current,27-07-2025,265.31,Suspended
6211,3753,70,Savings,05-08-2014,138.08,Suspended
6212,171,64,Loan,"Mar 17, 2016",206.94,Suspended
6213,3895,83,Current,06-09-2012,22.44,Closed
6214,3097,108,Current,19-03-2020,40.69,Closed
6215,3362,14,Credit Card,30-12-2018,10.23,Closed
6216,1500,13,Current,30-09-2012,463.45,Suspended
6217,1172,68,oLan,06-11-2019,341.76,Active
6218,471,60,Loan,29-12-2019,43.99,Active
6219,3259,56,Current,28-03-2013,35.52,Closed
6220,16,52,Savings,05-11-2023,309.64,Active
6221,3942,182,Credit Card,27-07-2025,33.13,Active 
6222,2163,74,Loan,13-07-2023,64.93,Closed
6223,1420,132,Loan,29-04-2025,141.05,Suspended
6224,3538,80,Loan,07-08-2017,394.14,closed
6225,1744,57,Savings,06-03-2017,232.72,Suspended
6226,2055,185,Cerdit Card,25-02-2012,120.24,Closed
6227,2707,44,Savings,30-04-2019,367.78,Active
6228,472,174,Current,31-08-2023,24.38,  Active  
6229,529,61,Laon,15-09-2021,18.3,Active
6230,1811,95,Current,17-11-2017,14.52,Active
6231,1887,72,Current,05-08-2017,15.95,Suspended
6232,1210,127,Savings,13-08-2020,656.46,Suspended
6233,1765,170,Current,18-10-2012,225.14,Active
6234,557,177,Current,25-07-2024,450.13,Closed
6235,3676,189,Savings,03-04-2017,12.76,Suspended
6236,1895,180,Current,02-12-2012,281.53,Closed
6237,789,196,Current,05-10-2012,72.88,Suspended
6238,1870,26,Curernt,12-04-2012,8.08,Suspended
6239,1639,167,Current,18-06-2013,26.8,closed
6240,580,97,Current,09-05-2012,117.27,Closed
6241,2372,187,Savings,13-10-2022,38.47,Closed
6242,1106,5,Current,17-12-2014,111.06,Suspended
6243,3235,180,Credit Card,02-08-2019,44.12,Suspended
6244,1684,145,Current,11-05-2019,43.35,Suspended
6245,2360,195,Credit Card,26-04-2012,28.38,Suspended
6246,1815,100,Loan,24-10-2019,67.76,  Suspended  
6247,2188,76,Credit Card,24-10-2015,25.23,Closed
6248,1548,56,Current,"Jul 27, 2014",92.11,Closed
6249,1557,87,Credit Card,23-03-2019,211.29,Active
6250,3531,132,Laon,26-08-2024,60.41,Suspended
6251,506,76,Loan,07-01-2015,195.32,Active
6252,3963,61,Savings,31-07-2021,25.93,Active
6253,2872,69,Loan,20-12-2021,16.03,Active
6254,2381,105,Credit Card,05-12-2012,270.63,Closed
6255,1221,20,Current,05-05-2025,66.45,Closed
6256,457,32,Current,06-08-2012,85.77,Suspended
6257,371,53,Current,18-11-2019,89.88,Suspended
6258,1223,112,Credit Card,16-07-2018,10.64,Closed
6259,3447,45,Credit Card,27-06-2022,69.86,Closed
6260,3000,93,Current,02-09-2012,22.1,Suspended
6261,2845,142,Current,29-08-2013,416.03,Closed
6262,3447,199,Credit Card,16-10-2023,63.5,Active
6263,621,116,Lona,25-03-2019,17.41,Active
6264,3013,193,Current,14-01-2013,331.27,Suspended
6265,1595,76,Loan,26-07-2023,68.03,Closed
6266,955,152,Loan,17-09-2019,58.09,Closed
6267,2688,111,Savings,02-07-2022,46.53,Suspended
6268,3320,171,Savings,07-08-2019,255.81,Suspended
6269,2496,160,Credit Card,14-05-2018,6.26,Closed
6270,2595,6,Loan,22-08-2023,898.95,Closed
6271,2125,17,Loan,17-08-2023,60.84,Active
6272,122,117,Credit Card,"Jul 07, 2013",487.68,Suspended
6273,3235,47,Credit Card,09-10-2021,9.57,Active
6274,2969,188,Current,28-09-2016,184.59,Closed
6275,3941,13,Credit Card,01-04-2012,106.2,Suspended
6276,1342,160,Loan,"Jan 03, 2023",66.42,Closed
6277,3444,159,Savings,20-01-2024,152.3,Suspended
6278,2411,46,Savings,04-09-2025,30.92,Closed
6279,1530,96,Savings,10-10-2017,70.54,Suspended
6280,285,92,Loan,24-07-2018,142.37,Active
6281,721,105,Savings,06-05-2017,69.83,closed
6282,2286,121,Current,05-05-2013,16.72,Closed
6283,3927,81,Current,21-08-2024,7.38,Active
6284,3088,160,Credit Card,13-09-2024,67.35,Suspended
6285,2852,149,Savings,12-04-2022,27.54,Suspended
6286,779,57,Savings,01-05-2024,205.58,Active
6287,728,199,Current,12-12-2024,61.99,Active
6288,3608,156,Laon,18-03-2013,120.68,Active
6289,2667,129,Current,18-01-2013,125.39,Closed
6290,442,131,Loan,17-03-2014,242.9,Closed
6291,3290,126,Credit Card,04-04-2024,334.07,Suspended
6292,850,129,aSvings,24-09-2018,685.44,Closed
6293,2680,128,Credit Card,08-10-2013,63.52,Closed
6294,1482,190,Loan,29-10-2020,36.1,Suspended
6295,269,106,Current,04-01-2019,-276.59,Active
6296,1073,48,Savings,07-08-2022,84.05,Suspended
6297,3629,159,Credit Card,02-04-2024,71.33,Suspended
6298,2138,160,Savings,02-06-2012,57.58,Closed
6299,2628,26,Loan,11-02-2025,54.24,Active
6300,879,81,Credit Card,28-07-2018,23.28,Closed
6301,1010,85,Crurent,12-06-2013,109.61,Suspended
6302,1756,197,Loan,01-07-2015,359.67,Active
6303,1133,107,Current,21-04-2020,87.88,Suspended
6304,84,90,Current,12-12-2016,49.13,Active
6305,3950,127,Loan,04-06-2012,71.31,Active
6306,1472,50,Credit Card,03-01-2018,26.34,Closed
6307,3290,15,Saivngs,13-02-2020,31.77,Suspended
6308,377,70,Current,22-10-2021,33.46,Closed
6309,2724,193,Crurent,02-12-2021,101.02,Active
6310,3924,42,Credit Card,30-07-2012,71.83,Closed
6311,3310,87,Svaings,28-11-2012,63.79,Suspended
6312,3970,56,Current,07-05-2017,83.68,Active
6313,1418,124,Credit Card,29-01-2023,101.08,Suspended
6314,973,137,Savings,23-02-2021,68,Suspended
6315,1749,28,Current,17-06-2015,24.53,Active
6316,974,138,Current,09-10-2015,20.18,Suspended
6317,1576,165,Current,11-01-2015,40.62,Suspended
6318,2434,93,Loan,07-12-2018,26.67,Closed
6319,2051,174,Loan,20-12-2019,544.46,Suspended
6320,3607,30,Current,29-07-2017,89.74,Closed
6321,3521,182,Loan,15-10-2018,314.33,Suspended
6322,3293,69,Current,17-04-2020,218.2,Suspended
6323,2915,91,Crurent,31-12-2024,79.1,Active
6324,333,87,Savings,28-11-2021,104.97,Suspended
6325,939,73,Credit Card,16-02-2021,-113.71,Closed
6326,3729,78,Credit Card,22-02-2025,119.82,Suspended
6327,3314,41,Savings,"Jul 24, 2019",98.68,Closed
6328,866,130,Current,06-02-2014,94.8,Active
6329,2193,142,uCrrent,21-01-2016,38.83,Active
6330,2689,141,Loan,13-09-2016,81.59,Closed
6331,2187,3,Loan,19-04-2018,24.06,Closed
6332,2688,153,Credit Card,06-11-2016,105.06,Closed
6333,3808,165,Current,27-03-2015,66.61,Closed
6334,1713,73,Current,28-11-2013,206.13,Closed
6335,1098,162,Credit Card,30-07-2013,85.78, Closed
6336,2315,168,Credit Card,30-06-2016,723.37,Active
6337,1834,157,Credit Card,22-09-2020,170.85,Active
6338,1683,97,Current,05-11-2022,12.34,Active
6339,2492,200,Savings,28-06-2025,122.81,Active
6340,2795,145,Loan,03-07-2018,50.77,Closed
6341,3183,43,Loan,07-07-2018,148.64,Active
6342,2812,22,Current,03-11-2013,128.45,Suspended
6343,2004,113,Current,13-09-2018,91.71,Suspended
6344,758,36,Loan,25-09-2014,112.48,Closed
6345,1255,176,Current,13-12-2022,98.3,Suspended
6346,3581,26,Current,31-03-2014,44.34,Suspended
6347,3692,159,Current,10-08-2013,11.95,Suspended
6348,440,194,Credit Crad,16-11-2019,85.1,Suspended
6349,2672,38,Current,18-05-2022,146.47,Closed
6350,1205,35,Loan,19-10-2017,94.28,Closed
6351,2439,55,Savings,29-01-2014,29.98,Active
6352,931,196,Credit Card,03-01-2015,20.38,Closed
6353,2909,128,uCrrent,07-03-2020,42.88,Active
6354,3603,148,Credit Card,08-03-2017,351.42,Closed
6355,1815,153,Savings,13-09-2021,297.1,Active
6356,397,94,Credit Card,12-02-2022,21.98,Active
6357,3846,187,Current,29-09-2021,27.98,Closed
6358,512,148,Current,16-10-2019,243.59,Active
6359,2790,1,Current,07-06-2014,80.68,SUSPENDED
6360,3541,8,Current,07-10-2019,89.3,Active
6361,1817,90,Loan,28-05-2020,-31.18,Suspended
6362,2570,110,Credit Card,21-10-2012,26,Active
6363,1415,123,Savings,08-05-2020,67.24,Suspended
6364,2331,154,Credit Card,10-10-2012,239.25,Active 
6365,2428,112,Loan,11-02-2021,81.69,Active
6366,495,108,Credit Card,18-01-2023,91.09,Suspended
6367,1850,84,Savings,13-11-2014,48.4,Closed
6368,435,159,Credit Card,27-05-2014,13.28,Active
6369,1283,14,Credit Card,01-07-2012,34.31,Closed
6370,2578,141,Current,16-08-2017,15.72,Suspended
6371,1881,150,Savings,01-12-2019,128.33,Closed
6372,1113,136,Savings,19-07-2025,58.9,Closed
6373,3708,61,Savings,21-03-2012,58.24,Closed
6374,1583,39,Loan,18-05-2021,34.39,Closed
6375,3157,49,Credit Card,04-02-2022,199.44,Suspended
6376,1079,89,Credit Card,26-10-2016,69.29,Closed
6377,2244,81,Current,30-10-2018,189.11,Suspended
6378,2032,124,Savings,18-08-2023,10.43,Suspended
6379,3177,131,Savings,03-08-2020,314.5,Closed
6380,3280,82,Savings,28-10-2013,50.97,Active
6381,906,36,Credit Card,19-07-2017,17.25,Suspended
6382,2449,123,Loan,07-01-2013,30.88,Suspended
6383,1917,52,Savings,22-08-2018,60.18,Suspended
6384,1849,3,Credit Card,08-12-2018,61.99,Closed
6385,3390,136,Credit Card,11-04-2022,77.89,Closed
6386,2491,180,Credit Card,05-11-2016,812.24,Active
6387,4020,148,Savings,19-01-2019,53.58,Closed
6388,1744,142,Savings,27-03-2021,26.29,Closed
6389,163,37,Loan,02-05-2022,482.76,Closed 
6390,2330,153,Savings,13-01-2024,45.58,Suspended
6391,564,28,Current,26-09-2013,26.84,Closed
6392,3653,148,Loan,14-01-2017,3.7,Suspended
6393,2351,30,Current,12-02-2013,176.19,Active
6394,1671,54,Current,12-10-2016,85.79,Closed
6395,667,186,Loan,19-08-2016,65.09,Closed
6396,919,45,Current,06-08-2019,60.22,Active
6397,3458,106,Loan,31-10-2013,31.77,Closed
6398,3211,111,Credit Card,19-12-2017,117.48,Suspended
6399,2229,24,Credit Card,18-05-2021,129.37,Active
6400,1111,178,Credit Card,19-08-2021,58.65,Suspended
6401,3717,159,Loan,28-04-2022,102.71,Active
6402,1200,137,Credit Card,21-10-2022,180.5,Closed
6403,3005,20,Savings,04-02-2019,46.27,Suspended
6404,2346,129,Current,05-03-2020,54.35,Active
6405,1297,14,Credit Card,29-04-2016,93.52,Closed
6406,862,60,Current,11-11-2019,109.99,Suspended
6407,3345,174,Current,11-02-2025,77.52,Closed
6408,3804,198,Savings,30-11-2017,18.65,Closed
6409,1558,160,Current,25-06-2020,24.82,Closed
6410,2893,171,Loan,07-07-2022,150.9,Active
6411,2708,11,oLan,30-10-2025,222.79,Closed
